Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing,UPC,Star_rating
"Panasonic 6.5 kg 5 star Semi Automatic Top Load White, Blue",https://www.flipkart.com/panasonic-6-5-kg-5-star-semi-automatic-top-load-white-blue/p/itm58d9c33df776c?pid=WMNFRZ46ERAXSUVD,Panasonic,8690,11000,21,10300,1598,Semi Automatic Top Load,WMNFRZ46ERAXSUVD,4.2
LG 7 kg Fully Automatic Top Load Grey,https://www.flipkart.com/lg-7-kg-fully-automatic-top-load-grey/p/itm9702ced2904ce?pid=WMNFMAFY3HJGDSM5,LG,23990,26990,11,76,12,Fully Automatic Top Load,WMNFMAFY3HJGDSM5,4.4
Voltas Beko 8.5 kg Semi Automatic Top Load Blue,https://www.flipkart.com/voltas-beko-8-5-kg-semi-automatic-top-load-blue/p/itmc78eb5dbbd62d?pid=WMNFTY4TG7CJT5SG,Voltas,13199,18999,30,304,46,Semi Automatic Top Load,WMNFTY4TG7CJT5SG,4.4
"LG 8 kg Inverter, Smart diagnosis system Fully Automatic Front Load with In-built Heater Silver",https://www.flipkart.com/lg-8-kg-inverter-smart-diagnosis-system-fully-automatic-front-load-in-built-heater-silver/p/itmf6eg46ygyjbzy?pid=WMNF6EG4VHWRKMHA,LG,31999,44090,27,2272,314,Fully Automatic Front Load,WMNF6EG4VHWRKMHA,4.4
Whirlpool 7.5 kg 5 Star Fully Automatic Top Load Grey,https://www.flipkart.com/whirlpool-7-5-kg-5-star-fully-automatic-top-load-grey/p/itm47dfb57a98f04?pid=WMNFNVCSB8V8VQTA,Whirlpool,22990,26800,14,423,39,Fully Automatic Top Load,WMNFNVCSB8V8VQTA,4.2
"TOSHIBA 7.5 kg Easy Kit, Air Dry Technology Semi Automatic Top Load Black, White, Gold",https://www.flipkart.com/toshiba-7-5-kg-easy-kit-air-dry-technology-semi-automatic-top-load-black-white-gold/p/itmb525748d88d66?pid=WMNFSTYANEMVBN5B,TOSHIBA,11699,13900,15,1,1,Semi Automatic Top Load,WMNFSTYANEMVBN5B,5
IFB 7.5 kg 5 Star Fully Automatic Front Load with In-built Heater White,https://www.flipkart.com/ifb-7-5-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmezw2mp2qgzvae?pid=WMNEZW2MY3BJWXFH,IFB,34990,39790,12,392,50,Fully Automatic Front Load,WMNEZW2MY3BJWXFH,4.4
SAMSUNG 8 kg Fully Automatic Front Load Grey,https://www.flipkart.com/samsung-8-kg-fully-automatic-front-load-grey/p/itm8bf8437bd5781?pid=WMNFRGAMZVGXXDYA,SAMSUNG,42990,49700,13,0,0,Fully Automatic Front Load,WMNFRGAMZVGXXDYA,0
"LG Smart Wi-Fi TrueSteam Clothing Care Styler - Refresh, Sanitize & Wrinkle Free Clothes Linen Brown",https://www.flipkart.com/lg-smart-wi-fi-truesteam-clothing-care-styler-refresh-sanitize-wrinkle-free-clothes-linen-brown/p/itm9dee2d65409f0?pid=WMNFYTUDDZBRBEJJ,LG,115000,184990,37,0,0,Dryer,WMNFYTUDDZBRBEJJ,0
Haier 6.5 kg Fully Automatic Top Load Grey,https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-grey/p/itmeux3ukfhyzxf9?pid=WMNEUX3UFRNYMH7G,Haier,15999,24750,35,1,1,Fully Automatic Top Load,WMNEUX3UFRNYMH7G,5
Godrej 6 kg Fully Automatic Top Load Grey,https://www.flipkart.com/godrej-6-kg-fully-automatic-top-load-grey/p/itm51ccd2b525f6c?pid=WMNFU2TCQZYW7WRF,Godrej,12990,16500,21,7535,868,Fully Automatic Top Load,WMNFU2TCQZYW7WRF,4.2
"Haier 7 kg Semi Automatic Top Load White, Black",https://www.flipkart.com/haier-7-kg-semi-automatic-top-load-white-black/p/itm3c769e3da25d0?pid=WMNFPS9R7A8MDCBJ,Haier,10965,13000,15,28,1,Semi Automatic Top Load,WMNFPS9R7A8MDCBJ,3.9
SAMSUNG 6.5 kg Fully Automatic Top Load Grey,https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm6f3fd6332af11?pid=WMNFRGAMGGZERSKS,SAMSUNG,19400,25000,22,4,1,Fully Automatic Top Load,WMNFRGAMGGZERSKS,4.5
"Voltas Beko 8 kg Semi Automatic Top Load Black, Grey",https://www.flipkart.com/voltas-beko-8-kg-semi-automatic-top-load-black-grey/p/itm8d423b1a266f1?pid=WMNFTY4T9BE82X4W,Voltas,10990,16590,33,85,9,Semi Automatic Top Load,WMNFTY4T9BE82X4W,4.2
"Godrej 10.2 kg Semi Automatic Top Load Gold, White",https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15490,18700,17,318,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
"Whirlpool 8 kg 5 Star, Supersoak Technology Semi Automatic Top Load Red",https://www.flipkart.com/whirlpool-8-kg-5-star-supersoak-technology-semi-automatic-top-load-red/p/itmffdzpxcpyh3yg?pid=WMNEQG2JNCHN5WHZ,Whirlpool,12120,13490,10,4701,599,Semi Automatic Top Load,WMNEQG2JNCHN5WHZ,4.3
BOSCH 7 kg Fully Automatic Front Load with In-built Heater White,https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmc4e63e32ca58a?pid=WMNGF53WFFZKFZDB,BOSCH,31775,39699,19,0,0,Fully Automatic Front Load,WMNGF53WFFZKFZDB,0
LG 10.5/7 kg Inverter Wi-Fi with Turbo Wash 360 degree Washer with Dryer with In-built Heater Silver,https://www.flipkart.com/lg-10-5-7-kg-inverter-wi-fi-turbo-wash-360-degree-washer-dryer-in-built-heater-silver/p/itm1576604eb3c2f?pid=WMNFZSGBCRCFESQZ,LG,60900,74990,18,42,10,Washer with Dryer,WMNFZSGBCRCFESQZ,4.4
Godrej 7 kg Fully Automatic Top Load Brown,https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-brown/p/itmf7p9fypgs3jbq?pid=WMNF5R3DWXYFCHCQ,Godrej,20990,24300,13,146,16,Fully Automatic Top Load,WMNF5R3DWXYFCHCQ,4.3
"Whirlpool 7.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Purple",https://www.flipkart.com/whirlpool-7-5-kg-5-star-power-dry-technology-semi-automatic-top-load-purple/p/itmc43dca32745f1?pid=WMNFMDTRTUQBVM4U,Whirlpool,11990,13150,8,3404,375,Semi Automatic Top Load,WMNFMDTRTUQBVM4U,4.4
Panasonic 6 kg 5 Star AquaBeat Wash Fully Automatic Top Load Grey,https://www.flipkart.com/panasonic-6-kg-5-star-aquabeat-wash-fully-automatic-top-load-grey/p/itm909929dc404cc?pid=WMNFSNKN2K2ZAAYH,Panasonic,13490,16700,19,5769,922,Fully Automatic Top Load,WMNFSNKN2K2ZAAYH,4.4
LG 12 kg Fully Automatic Top Load with In-built Heater Black,https://www.flipkart.com/lg-12-kg-fully-automatic-top-load-in-built-heater-black/p/itma373bc4a575ad?pid=WMNFJKR8YQBVWS8X,LG,41355,49990,17,65,11,Fully Automatic Top Load,WMNFJKR8YQBVWS8X,4.3
"Lloyd 7 kg Semi Automatic Top Load White, Grey",https://www.flipkart.com/lloyd-7-kg-semi-automatic-top-load-white-grey/p/itm2650d4543e55b?pid=WMNFRGHSDTKF2XNG,Lloyd,8990,11490,21,8,0,Semi Automatic Top Load,WMNFRGHSDTKF2XNG,4
Panasonic 6 kg Fully Automatic Front Load with In-built Heater White,https://www.flipkart.com/panasonic-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmc7eac467037a7?pid=WMNFQAF4CXZTQRHD,Panasonic,22999,30500,24,0,0,Fully Automatic Front Load,WMNFQAF4CXZTQRHD,0
"Panasonic 6.5 kg 5 star Semi Automatic Top Load White, Blue",https://www.flipkart.com/panasonic-6-5-kg-5-star-semi-automatic-top-load-white-blue/p/itm58d9c33df776c?pid=WMNFRZ46ERAXSUVD,Panasonic,8690,11000,21,10300,1598,Semi Automatic Top Load,WMNFRZ46ERAXSUVD,4.2
"Galanz 10/6 kg Quick Wash, Inverter Washer with Dryer with In-built Heater Silver",https://www.flipkart.com/galanz-10-6-kg-quick-wash-inverter-washer-dryer-in-built-heater-silver/p/itmb85a549500793?pid=WMNFNMDDUVHQYG77,Galanz,39990,54990,27,18,7,Washer with Dryer,WMNFNMDDUVHQYG77,4.2
IFB 6.5 kg Fully Automatic Top Load Grey,https://www.flipkart.com/ifb-6-5-kg-fully-automatic-top-load-grey/p/itmejfggbfwf9qjd?pid=WMNEJFGGCXGZCUZK,IFB,18990,20690,8,713,84,Fully Automatic Top Load,WMNEJFGGCXGZCUZK,4.3
ONIDA 6.8 kg Fully Automatic Top Load Red,https://www.flipkart.com/onida-6-8-kg-fully-automatic-top-load-red/p/itmekybggz8cjand?pid=WMNEKYBGNXTHHMW3,ONIDA,16990,18990,10,307,87,Fully Automatic Top Load,WMNEKYBGNXTHHMW3,4.2
BOSCH 7 kg Fully Automatic Front Load White,https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-white/p/itmadf29cf1de78f?pid=WMNGYSYGXHJ6VWEK,BOSCH,31599,38599,18,0,0,Fully Automatic Front Load,WMNGYSYGXHJ6VWEK,0
"Godrej 8 kg Semi Automatic Top Load White, Purple",https://www.flipkart.com/godrej-8-kg-semi-automatic-top-load-white-purple/p/itm77c88fe9e2a62?pid=WMNFZPE8TRDGC2GV,Godrej,12300,16000,23,375,43,Semi Automatic Top Load,WMNFZPE8TRDGC2GV,4.4
Whirlpool 7.5 kg 5 Star Fully Automatic Top Load Grey,https://www.flipkart.com/whirlpool-7-5-kg-5-star-fully-automatic-top-load-grey/p/itm47dfb57a98f04?pid=WMNFNVCSB8V8VQTA,Whirlpool,22990,26800,14,423,39,Fully Automatic Top Load,WMNFNVCSB8V8VQTA,4.2
Godrej 6.5 kg Fully Automatic Top Load Red,https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-red/p/itmf5r3d67tghezd?pid=WMNF5R3DGZKH7R4M,Godrej,15290,18450,17,60,4,Fully Automatic Top Load,WMNF5R3DGZKH7R4M,4.3
Panasonic 8 kg 5 Star AquaBeat Wash Fully Automatic Top Load Grey,https://www.flipkart.com/panasonic-8-kg-5-star-aquabeat-wash-fully-automatic-top-load-grey/p/itma9db3033e0e60?pid=WMNFU3U9MWB3QSRT,Panasonic,22990,24500,6,5769,922,Fully Automatic Top Load,WMNFU3U9MWB3QSRT,4.4
Haier 6.5 kg Fully Automatic Top Load Grey,https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-grey/p/itm1feb4de14cba9?pid=WMNGFG3B879NVT8B,Haier,15480,21500,28,0,0,Fully Automatic Top Load,WMNGFG3B879NVT8B,0
"Godrej 10.2 kg Semi Automatic Top Load Gold, White",https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15490,18700,17,318,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
SAMSUNG 6.5 kg Fully Automatic Front Load with In-built Heater White,https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-in-built-heater-white/p/itmfggzgcht35yxf?pid=WMNFGGZGPGMGFZJG,SAMSUNG,30990,35400,12,1,1,Fully Automatic Front Load,WMNFGGZGPGMGFZJG,1
Whirlpool 7 kg Fully Automatic Top Load Grey,https://www.flipkart.com/whirlpool-7-kg-fully-automatic-top-load-grey/p/itme5e5phcdvppnn?pid=WMNE5E5ZQJ7DHYUV,Whirlpool,15690,17850,12,14538,1944,Fully Automatic Top Load,WMNE5E5ZQJ7DHYUV,4.3
"Panasonic 8 kg Fully Automatic Top Load White, Grey",https://www.flipkart.com/panasonic-8-kg-fully-automatic-top-load-white-grey/p/itmf6b8tgwdgh3zb?pid=WMNF6B8TM2RYNHFD,Panasonic,25490,32000,20,4,0,Fully Automatic Top Load,WMNF6B8TM2RYNHFD,4.8
"Whirlpool 7.5 kg 5 Star, Inverter Fully Automatic Top Load Grey",https://www.flipkart.com/whirlpool-7-5-kg-5-star-inverter-fully-automatic-top-load-grey/p/itmeb82c09b31f47?pid=WMNFNVCSDYYBEYAN,Whirlpool,24990,29650,15,145,23,Fully Automatic Top Load,WMNFNVCSDYYBEYAN,4.2
"Avoir 7.6 kg Semi Automatic Top Load White, Grey",https://www.flipkart.com/avoir-7-6-kg-semi-automatic-top-load-white-grey/p/itmfdxhwyubfhyhp?pid=WMNFDXHWYAUYSASY,Avoir,8790,16990,48,64,14,Semi Automatic Top Load,WMNFDXHWYAUYSASY,4.1
Panasonic 6 kg 5 Star AquaBeat Wash Fully Automatic Top Load Grey,https://www.flipkart.com/panasonic-6-kg-5-star-aquabeat-wash-fully-automatic-top-load-grey/p/itm909929dc404cc?pid=WMNFSNKN2K2ZAAYH,Panasonic,13490,16700,19,5769,922,Fully Automatic Top Load,WMNFSNKN2K2ZAAYH,4.4
SAMSUNG 7 kg Fully Automatic Top Load Purple,https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-purple/p/itmf8adwayayywfb?pid=WMNF8ADWQM3VKE4T,SAMSUNG,25500,28190,9,36,6,Fully Automatic Top Load,WMNF8ADWQM3VKE4T,4.5
BOSCH 12 kg Fully Automatic Top Load Grey,https://www.flipkart.com/bosch-12-kg-fully-automatic-top-load-grey/p/itmf7fhgzhhdrbwp?pid=WMNFDZJG8ZKGXKHQ,BOSCH,35999,37650,4,60,6,Fully Automatic Top Load,WMNFDZJG8ZKGXKHQ,4.2
Lloyd 8 kg Semi Automatic Top Load Maroon,https://www.flipkart.com/lloyd-8-kg-semi-automatic-top-load-maroon/p/itmej2k9zupjvym7?pid=WMNEJ2K93YGDKZ6W,Lloyd,11800,13340,11,2,1,Semi Automatic Top Load,WMNEJ2K93YGDKZ6W,2.5
"Panasonic 6.5 kg 5 star Semi Automatic Top Load White, Blue",https://www.flipkart.com/panasonic-6-5-kg-5-star-semi-automatic-top-load-white-blue/p/itm58d9c33df776c?pid=WMNFRZ46ERAXSUVD,Panasonic,8690,11000,21,10300,1598,Semi Automatic Top Load,WMNFRZ46ERAXSUVD,4.2
SAMSUNG 11 kg Fully Automatic Top Load Grey,https://www.flipkart.com/samsung-11-kg-fully-automatic-top-load-grey/p/itm5cb6de184102e?pid=WMNFQNFMFB4HXZYG,SAMSUNG,35700,41900,14,10,1,Fully Automatic Top Load,WMNFQNFMFB4HXZYG,4.7
Electrolux 7 kg Fully Automatic Top Load Red,https://www.flipkart.com/electrolux-7-kg-fully-automatic-top-load-red/p/itmedyfhgcqmhftp?pid=WMNEDYFHMECNFAZG,Electrolux,19390,20000,3,1357,325,Fully Automatic Top Load,WMNEDYFHMECNFAZG,4
"Lloyd 8.5 kg Semi Automatic Top Load White, Grey",https://www.flipkart.com/lloyd-8-5-kg-semi-automatic-top-load-white-grey/p/itmf0467caf74d91?pid=WMNFRGHSZTNBYM7G,Lloyd,13590,16990,20,17,0,Semi Automatic Top Load,WMNFRGHSZTNBYM7G,4.6
"Haier 7.6 kg Semi Automatic Top Load White, Black",https://www.flipkart.com/haier-7-6-kg-semi-automatic-top-load-white-black/p/itmfg6tbxsgrzugy?pid=WMNFG6TBB8KF8C2E,Haier,10712,14250,24,103,8,Semi Automatic Top Load,WMNFG6TBB8KF8C2E,4.4
SAMSUNG 6.2 kg Fully Automatic Top Load Grey,https://www.flipkart.com/samsung-6-2-kg-fully-automatic-top-load-grey/p/itmefg4yspg8zkda?pid=WMNEFG4WMYUEJYWW,SAMSUNG,18990,21090,9,122,26,Fully Automatic Top Load,WMNEFG4WMYUEJYWW,4.1
Whirlpool 7.5 kg 5 Star Fully Automatic Top Load Grey,https://www.flipkart.com/whirlpool-7-5-kg-5-star-fully-automatic-top-load-grey/p/itm47dfb57a98f04?pid=WMNFNVCSB8V8VQTA,Whirlpool,22990,26800,14,423,39,Fully Automatic Top Load,WMNFNVCSB8V8VQTA,4.2
Whirlpool 6 kg Fully Automatic Top Load Grey,https://www.flipkart.com/whirlpool-6-kg-fully-automatic-top-load-grey/p/itmfg6tfbcntaxyp?pid=WMNFG6TFZCRDNGMG,Whirlpool,15599,17800,12,43,3,Fully Automatic Top Load,WMNFG6TFZCRDNGMG,4.4
BOSCH 6.5 kg Fully Automatic Front Load with In-built Heater Silver,https://www.flipkart.com/bosch-6-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmevmnhjfhekgyg?pid=WMNEVMNHHFVXNT5V,BOSCH,31990,33999,5,135,29,Fully Automatic Front Load,WMNEVMNHHFVXNT5V,4.3
Panasonic 7 kg Fully Automatic Front Load with In-built Heater White,https://www.flipkart.com/panasonic-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmf6b8thvsdahvh?pid=WMNF6B8T6YZ4PKHK,Panasonic,25990,35500,26,75,12,Fully Automatic Front Load,WMNF6B8T6YZ4PKHK,4.1
"Godrej 10.2 kg Semi Automatic Top Load Gold, White",https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15490,18700,17,318,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
Haier 7 kg Fully Automatic Top Load Grey,https://www.flipkart.com/haier-7-kg-fully-automatic-top-load-grey/p/itmeux3ubd2dvpwy?pid=WMNEUX3UWXAZ5RZA,Haier,18499,25250,26,0,0,Fully Automatic Top Load,WMNEUX3UWXAZ5RZA,0
Whirlpool 7.5 kg Fully Automatic Top Load Grey,https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-grey/p/itmfbrvysb8bgy3z?pid=WMNFBRVYG3TCGWFH,Whirlpool,23990,27950,14,185,21,Fully Automatic Top Load,WMNFBRVYG3TCGWFH,4.4
Siemens 7 kg Fully Automatic Front Load White,https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load-white/p/itmffyfhgcufdj7j?pid=WMNFFYFHBEXNQHGX,Siemens,27999,36199,22,105,9,Fully Automatic Front Load,WMNFFYFHBEXNQHGX,4.6
Siemens 8 kg Fully Automatic Front Load White,https://www.flipkart.com/siemens-8-kg-fully-automatic-front-load-white/p/itmffyfhwzeyxhph?pid=WMNFFYFHFHHWATGU,Siemens,30990,43348,28,27,4,Fully Automatic Front Load,WMNFFYFHFHHWATGU,4.4
LG 7 kg 5 Star Fully Automatic Front Load with In-built Heater White,https://www.flipkart.com/lg-7-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmcc6b96045d6f5?pid=WMNFTPBYFGCYUYAG,LG,35720,43490,17,1371,178,Fully Automatic Front Load,WMNFTPBYFGCYUYAG,4.5
Godrej 6 kg Fully Automatic Top Load Grey,https://www.flipkart.com/godrej-6-kg-fully-automatic-top-load-grey/p/itm51ccd2b525f6c?pid=WMNFU2TCQZYW7WRF,Godrej,12990,16500,21,7535,868,Fully Automatic Top Load,WMNFU2TCQZYW7WRF,4.2
LG 18 kg Fully Automatic Top Load with In-built Heater Black,https://www.flipkart.com/lg-18-kg-fully-automatic-top-load-in-built-heater-black/p/itmb6b10fd11b38d?pid=WMNFJKR8ATXNXGM4,LG,59999,69990,14,8,0,Fully Automatic Top Load,WMNFJKR8ATXNXGM4,4.3
"ONIDA 7.2 kg Semi Automatic Top Load White, Blue",https://www.flipkart.com/onida-7-2-kg-semi-automatic-top-load-white-blue/p/itmfba4xhvfuzfhh?pid=WMNFBA4X6YXFN7XE,ONIDA,9500,11500,17,218,28,Semi Automatic Top Load,WMNFBA4X6YXFN7XE,4.3
Panasonic 7 kg Semi Automatic Top Load Purple,https://www.flipkart.com/panasonic-7-kg-semi-automatic-top-load-purple/p/itmfbe922b21acbe?pid=WMNGFKD9Z2ZQRBNP,Panasonic,13848,15100,8,0,0,Semi Automatic Top Load,WMNGFKD9Z2ZQRBNP,0
Panasonic 6 kg 5 Star AquaBeat Wash Fully Automatic Top Load Grey,https://www.flipkart.com/panasonic-6-kg-5-star-aquabeat-wash-fully-automatic-top-load-grey/p/itm909929dc404cc?pid=WMNFSNKN2K2ZAAYH,Panasonic,13490,16700,19,5761,919,Fully Automatic Top Load,WMNFSNKN2K2ZAAYH,4.4
SAMSUNG 6.5 kg Fully Automatic Top Load Black,https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-black/p/itmewh4jjbjc9gvn?pid=WMNEWH4J8ZYBJC9U,SAMSUNG,22600,26690,15,5,1,Fully Automatic Top Load,WMNEWH4J8ZYBJC9U,4.6
"Daenyx 7.5 kg Washer only White, Maroon",https://www.flipkart.com/daenyx-7-5-kg-washer-only-white-maroon/p/itm3a5c6b2cca53b?pid=WMNFZT8JHJURKEZT,Daenyx,5299,6990,24,3,0,Washer only,WMNFZT8JHJURKEZT,3.7
Haier 6 kg Fully Automatic Front Load with In-built Heater White,https://www.flipkart.com/haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmb93aa2c8679e9?pid=WMNFUYXA2SJ7W8UF,Haier,24430,33990,28,10,1,Fully Automatic Front Load,WMNFUYXA2SJ7W8UF,4.6
Haier 6.5 kg Fully Automatic Top Load Gold,https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-gold/p/itm6634aae9fcdd4?pid=WMNFUYXAXRUKCUHR,Haier,15790,21490,26,24,4,Fully Automatic Top Load,WMNFUYXAXRUKCUHR,4.3
SAMSUNG 6 kg Fully Automatic Front Load White,https://www.flipkart.com/samsung-6-kg-fully-automatic-front-load-white/p/itmc5a49096d8b3b?pid=WMNFQNFMSYGUSG6G,SAMSUNG,26999,31300,13,0,0,Fully Automatic Front Load,WMNFQNFMSYGUSG6G,0
"Panasonic 6.5 kg 5 star Semi Automatic Top Load White, Blue",https://www.flipkart.com/panasonic-6-5-kg-5-star-semi-automatic-top-load-white-blue/p/itm58d9c33df776c?pid=WMNFRZ46ERAXSUVD,Panasonic,8690,11000,21,10298,1597,Semi Automatic Top Load,WMNFRZ46ERAXSUVD,4.2
BOSCH 8/5 kg Washer with Dryer with In-built Heater Silver,https://www.flipkart.com/bosch-8-5-kg-washer-dryer-in-built-heater-silver/p/itmf0cfd076312f2?pid=WMNGYSQD5YF5TWM2,BOSCH,58999,71399,17,0,0,Washer with Dryer,WMNGYSQD5YF5TWM2,0
"Godrej 8 kg Semi Automatic Top Load Brown, White",https://www.flipkart.com/godrej-8-kg-semi-automatic-top-load-brown-white/p/itm2d3177667251e?pid=WMNEJYCGQPQW4HGB,Godrej,14379,16750,14,1283,170,Semi Automatic Top Load,WMNEJYCGQPQW4HGB,4.4
Whirlpool 7 kg Fully Automatic Top Load Grey,https://www.flipkart.com/whirlpool-7-kg-fully-automatic-top-load-grey/p/itmfcvzwhf3wjypp?pid=WMNFCVZWVCK7JG7F,Whirlpool,19750,19750,0,1269,113,Fully Automatic Top Load,WMNFCVZWVCK7JG7F,4.2
Whirlpool 7.5 kg 5 Star Fully Automatic Top Load Grey,https://www.flipkart.com/whirlpool-7-5-kg-5-star-fully-automatic-top-load-grey/p/itm47dfb57a98f04?pid=WMNFNVCSB8V8VQTA,Whirlpool,22990,26800,14,422,39,Fully Automatic Top Load,WMNFNVCSB8V8VQTA,4.2
LG 8 kg Semi Automatic Top Load Grey,https://www.flipkart.com/lg-8-kg-semi-automatic-top-load-grey/p/itme46032c6324b4?pid=WMNFZHFTARHUU2MQ,LG,13700,16990,19,3,0,Semi Automatic Top Load,WMNFZHFTARHUU2MQ,4.3
Lloyd 10.5 kg Fully Automatic Top Load Grey,https://www.flipkart.com/lloyd-10-5-kg-fully-automatic-top-load-grey/p/itmebd4e65fdc6f4?pid=WMNFRGHSHRYZBQRD,Lloyd,32429,39990,18,0,0,Fully Automatic Top Load,WMNFRGHSHRYZBQRD,0
ONIDA 6.5 kg Fully Automatic Top Load Grey,https://www.flipkart.com/onida-6-5-kg-fully-automatic-top-load-grey/p/itmew5zty4htdycp?pid=WMNEW5ZTVYKFY2Y3,ONIDA,15990,30990,48,41,8,Fully Automatic Top Load,WMNEW5ZTVYKFY2Y3,4.2
SAMSUNG 6.5 kg Fully Automatic Top Load Purple,https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-purple/p/itmf8adwkgwukhzh?pid=WMNF8ADWEX2CSGPF,SAMSUNG,25500,28190,9,12,2,Fully Automatic Top Load,WMNF8ADWEX2CSGPF,4.8
BOSCH 7 kg Fully Automatic Front Load with In-built Heater White,https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmfgh56pnjedfcd?pid=WMNFGH56XRWVPRF7,BOSCH,29900,35500,15,7,2,Fully Automatic Front Load,WMNFGH56XRWVPRF7,4.6
"Godrej 10.2 kg Semi Automatic Top Load Gold, White",https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15490,18700,17,318,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
SAMSUNG 6.5 kg Fully Automatic Top Load Black,https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-black/p/itmf8adwhgqusbsa?pid=WMNF8ADWSNSWTHCJ,SAMSUNG,27000,29790,9,5,1,Fully Automatic Top Load,WMNF8ADWSNSWTHCJ,5
"Lloyd 9 kg Semi Automatic Top Load White, Grey",https://www.flipkart.com/lloyd-9-kg-semi-automatic-top-load-white-grey/p/itm43082b3bc5f17?pid=WMNFRGHSY2PNRQGS,Lloyd,13699,17990,23,23,4,Semi Automatic Top Load,WMNFRGHSY2PNRQGS,4.3
Godrej 6 kg Fully Automatic Front Load with In-built Heater Silver,https://www.flipkart.com/godrej-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itm615eeb5a83038?pid=WMNFSKD5QDEMUE4P,Godrej,24499,33300,26,9,0,Fully Automatic Front Load,WMNFSKD5QDEMUE4P,4
MarQ by Flipkart 7.5 kg 5 Star Engineered with Panasonic Technology Fully Automatic Top Load Grey,https://www.flipkart.com/marq-flipkart-7-5-kg-5-star-engineered-panasonic-technology-fully-automatic-top-load-grey/p/itm3890392353994?pid=WMNFT2YNWHC5V9UZ,MarQ,14490,18999,23,17343,2409,Fully Automatic Top Load,WMNFT2YNWHC5V9UZ,4.3
Godrej 7 kg Fully Automatic Top Load Grey,https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-grey/p/itmf5r3dahq7tpdt?pid=WMNF5R3DDSGCVBKB,Godrej,18490,24300,23,146,16,Fully Automatic Top Load,WMNF5R3DDSGCVBKB,4.3
Whirlpool 10.5 kg Semi Automatic Top Load Grey,https://www.flipkart.com/whirlpool-10-5-kg-semi-automatic-top-load-grey/p/itm5bb0a7bd9424c?pid=WMNFWQABCZP9AU7D,Whirlpool,18490,21800,15,36,2,Semi Automatic Top Load,WMNFWQABCZP9AU7D,4.1
SAMSUNG 6.5 kg ActivWash+ Fully Automatic Top Load Grey,https://www.flipkart.com/samsung-6-5-kg-activwash-fully-automatic-top-load-grey/p/itmfef8ykm4zcawh?pid=WMNFEF8Y8UJ5YTDT,SAMSUNG,22683,22790,0,6741,708,Fully Automatic Top Load,WMNFEF8Y8UJ5YTDT,4.3
"Lloyd 7 kg Semi Automatic Top Load White, Blue",https://www.flipkart.com/lloyd-7-kg-semi-automatic-top-load-white-blue/p/itmccfc133a8c14b?pid=WMNFRGHSKYCZCJTV,Lloyd,9900,11490,13,5,0,Semi Automatic Top Load,WMNFRGHSKYCZCJTV,4
